,id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region_code,population,public_meeting,permit,extraction_type_class,management,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type_group,construction_periods
182,47978,3000.0,1001,Danida,879,other,Rufiji,11,1,True,True,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
183,52359,500.0,256,other,543,other,Pangani,3,630,True,False,handpump,vwc,monthly,salty,salty,enough,machine dbh,groundwater,hand pump,2010-2013
184,69656,1000.0,1005,Danida,1440,other,Rufiji,11,210,True,True,gravity,vwc,monthly,soft,good,dry,spring,groundwater,communal standpipe,1980-1989
185,24086,0.0,870,other,0,DWE,Lake Rukwa,12,0,True,False,handpump,vwc,on failure,soft,good,enough,shallow well,groundwater,hand pump,unknown
186,43579,0.0,421,other,0,other,Lake Victoria,17,0,True,True,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
187,43284,0.0,250,other,1523,DWE,Pangani,2,150,True,True,other,vwc,never pay,soft,good,enough,machine dbh,groundwater,other,1970-1979
188,2877,0.0,994,other,1097,other,Wami / Ruvu,5,250,True,True,handpump,vwc,never pay,salty,salty,dry,shallow well,groundwater,hand pump,1980-1989
189,21171,0.0,314,other,1119,DWE,Lake Tanganyika,16,320,True,False,handpump,vwc,never pay,salty,salty,enough,shallow well,groundwater,hand pump,2000-2009
190,40982,0.0,993,other,1749,other,Pangani,4,1,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1980-1989
191,48396,0.0,264,other,1287,other,Pangani,2,120,True,True,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,2010-2013
192,13323,0.0,832,Hesawa,0,DWE,Lake Victoria,19,0,True,True,handpump,vwc,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump,unknown
193,28467,2500.0,995,other,1554,other,Rufiji,11,65,True,True,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,2010-2013
194,2768,20.0,298,other,1728,other,Internal,21,218,True,True,motorpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
195,73593,0.0,972,other,0,Government,Lake Rukwa,12,0,True,True,handpump,vwc,per bucket,soft,good,enough,shallow well,groundwater,hand pump,unknown
196,65164,0.0,282,other,738,other,Ruvuma / Southern Coast,10,700,True,False,handpump,parastatal,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
197,69976,0.0,294,Danida,848,Danida,Rufiji,10,80,True,False,other,wug,on failure,soft,good,enough,shallow well,groundwater,other,1990-1999
198,52145,0.0,294,other,319,other,Ruvuma / Southern Coast,90,40,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
199,49259,0.0,257,other,1233,other,Pangani,2,120,True,True,gravity,vwc,unknown,soft,good,insufficient,spring,groundwater,communal standpipe,1960-1969
200,23542,25.0,1008,Danida,1642,other,Rufiji,11,1,True,True,gravity,vwc,per bucket,soft,good,enough,spring,groundwater,communal standpipe,unknown
201,69848,0.0,981,other,706,DWE,Wami / Ruvu,5,1,True,True,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,1990-1999
202,9305,0.0,1003,other,1672,other,Lake Nyasa,11,23,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
203,14359,0.0,983,other,1371,DWE,Pangani,4,1,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
204,28925,0.0,870,other,0,other,Lake Victoria,18,0,True,True,gravity,vwc,never pay,unknown,unknown,dry,spring,groundwater,communal standpipe,unknown
205,21243,0.0,284,World Bank,1008,Government,Ruvuma / Southern Coast,10,1,False,True,gravity,vwc,unknown,unknown,unknown,dry,spring,groundwater,communal standpipe,2010-2013
206,10616,0.0,313,other,372,other,Ruvuma / Southern Coast,8,380,True,False,handpump,vwc,never pay,salty,salty,insufficient,machine dbh,groundwater,hand pump,1980-1989
207,73667,0.0,294,other,1474,other,Internal,13,195,True,True,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,1990-1999
208,20566,1000.0,401,other,1293,other,Lake Victoria,20,350,True,True,handpump,vwc,monthly,soft,good,enough,machine dbh,groundwater,hand pump,2010-2013
209,63711,2000.0,30,other,1428,other,Internal,2,182,True,True,submersible,wug,monthly,soft,good,insufficient,machine dbh,groundwater,communal standpipe,2000-2009
210,72840,0.0,314,World Bank,501,other,Ruvuma / Southern Coast,80,350,True,True,handpump,vwc,unknown,soft,good,enough,machine dbh,groundwater,hand pump,2010-2013
211,31651,10.0,964,other,0,other,Wami / Ruvu,5,59,True,True,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,1980-1989
212,3782,0.0,252,other,1521,other,Lake Nyasa,10,60,False,True,gravity,wug,unknown,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
213,6799,0.0,355,other,1153,other,Lake Victoria,20,250,False,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,1990-1999
214,21402,1000.0,284,other,1604,other,Pangani,3,20,True,False,gravity,wua,monthly,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
215,35390,6.0,275,other,1198,DWE,Pangani,3,35,True,True,gravity,water board,per bucket,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
216,12636,0.0,313,World Bank,0,other,Lake Tanganyika,17,0,True,True,submersible,unknown,unknown,unknown,unknown,unknown,machine dbh,groundwater,other,unknown
217,36887,0.0,288,other,1217,other,Pangani,3,569,True,True,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
218,20086,50.0,1010,other,106,DWE,Wami / Ruvu,6,50,True,True,other,vwc,per bucket,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
219,5634,0.0,313,other,0,other,Lake Tanganyika,14,0,False,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
220,48029,0.0,389,Rwssp,0,other,Internal,17,0,True,True,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
221,29927,0.0,402,Rwssp,0,DWE,Lake Tanganyika,17,0,True,True,other,wug,unknown,milky,milky,insufficient,shallow well,groundwater,other,unknown
222,2930,1000.0,279,other,960,other,Ruvuma / Southern Coast,10,0,True,True,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
223,41800,500.0,987,other,434,other,Pangani,4,35,True,False,submersible,vwc,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
224,68349,250.0,305,other,1097,other,Lake Tanganyika,16,2400,True,False,handpump,vwc,monthly,soft,good,enough,machine dbh,groundwater,hand pump,1980-1989
225,61678,0.0,402,other,0,DWE,Lake Tanganyika,14,0,True,True,submersible,vwc,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe,unknown
226,30270,0.0,761,other,2260,other,Lake Nyasa,11,50,True,False,gravity,vwc,on failure,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
227,4678,20.0,284,other,788,other,Pangani,3,1,True,True,gravity,water authority,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
228,9392,0.0,995,other,0,Commu,Wami / Ruvu,1,0,True,False,motorpump,vwc,per bucket,salty,salty,dry,machine dbh,groundwater,communal standpipe,unknown
229,20735,1000.0,1034,other,1600,other,Rufiji,11,120,True,False,rope pump,vwc,on failure,soft,good,enough,hand dtw,groundwater,hand pump,2010-2013
230,49300,0.0,413,other,1288,Government,Lake Victoria,20,40,False,False,gravity,vwc,unknown,soft,good,enough,machine dbh,groundwater,communal standpipe,1970-1979
231,70339,0.0,854,other,0,other,Lake Victoria,19,0,True,True,motorpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
232,25572,0.0,252,other,1774,DWE,Pangani,2,150,True,True,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1990-1999
233,61445,0.0,423,other,0,other,Internal,17,0,True,True,submersible,wua,per bucket,soft,good,enough,shallow well,groundwater,communal standpipe,unknown
234,32190,0.0,993,other,0,DWE,Wami / Ruvu,4,1800,True,False,handpump,vwc,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,1980-1989
235,39189,500.0,983,other,1528,other,Rufiji,11,112,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,2010-2013
236,14853,0.0,977,other,0,Government,Lake Rukwa,12,0,True,True,motorpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
237,52207,30.0,1014,other,108,other,Rufiji,60,1,False,True,handpump,private operator,per bucket,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
238,48035,500.0,314,other,1496,other,Internal,13,106,True,True,handpump,wug,monthly,soft,good,seasonal,shallow well,groundwater,hand pump,2000-2009
239,73122,10.0,258,other,1731,other,Internal,24,80,True,True,gravity,vwc,per bucket,soft,good,seasonal,river,surface,communal standpipe,2000-2009
240,16352,0.0,862,other,0,other,Lake Victoria,19,0,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
241,42721,0.0,992,other,294,other,Rufiji,5,400,True,False,other,vwc,never pay,fluoride,fluoride,enough,shallow well,groundwater,other,2000-2009
242,15116,50.0,313,other,71,other,Ruvuma / Southern Coast,80,200,True,True,handpump,vwc,per bucket,coloured,colored,enough,machine dbh,groundwater,hand pump,2010-2013
243,7837,200.0,999,other,1717,DWE,Pangani,4,1,True,True,gravity,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
244,56907,1500.0,317,other,1397,other,Internal,13,650,True,False,submersible,vwc,monthly,soft,good,insufficient,machine dbh,groundwater,communal standpipe,2000-2009
245,46382,0.0,995,other,137,DWE,Pangani,4,1,True,False,gravity,vwc,never pay,soft,good,seasonal,spring,groundwater,communal standpipe,2000-2009
246,64521,0.0,859,other,0,other,Lake Victoria,18,0,True,True,handpump,vwc,never pay,coloured,colored,insufficient,hand dtw,groundwater,hand pump,unknown
247,67362,0.0,846,other,0,DWE,Lake Victoria,19,0,True,True,other,vwc,never pay,soft,good,insufficient,rainwater harvesting,surface,communal standpipe,unknown
248,61861,0.0,307,other,2125,other,Lake Rukwa,15,740,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,1990-1999
249,72139,50.0,289,World Bank,1369,other,Wami / Ruvu,21,1800,True,True,motorpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
250,3398,0.0,319,Rwssp,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
251,62911,0.0,860,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
252,48152,1000.0,285,other,981,other,Pangani,3,50,True,False,gravity,vwc,monthly,soft,good,insufficient,spring,groundwater,communal standpipe,1990-1999
253,48001,4000.0,1017,other,1979,other,Rufiji,11,100,True,True,gravity,vwc,annually,soft,good,enough,river,surface,communal standpipe,2000-2009
254,64118,0.0,0,other,1780,DWE,Internal,2,300,True,True,gravity,vwc,on failure,soft,good,insufficient,river,surface,communal standpipe,2010-2013
255,65793,0.0,731,other,2134,other,Lake Nyasa,11,30,True,True,gravity,vwc,on failure,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
256,61557,0.0,988,Danida,1896,DWE,Rufiji,11,0,True,False,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
257,32352,0.0,404,other,0,other,Lake Victoria,17,0,False,False,handpump,wug,unknown,soft,good,enough,shallow well,groundwater,hand pump,unknown
258,1830,50.0,990,other,44,DWE,Wami / Ruvu,6,1,True,True,motorpump,private operator,per bucket,soft,good,enough,river,surface,communal standpipe,2010-2013
259,50553,0.0,416,other,0,other,Internal,17,0,True,False,handpump,wug,unknown,salty,salty,insufficient,shallow well,groundwater,hand pump,unknown
260,51961,0.0,423,other,0,DWE,Internal,17,0,False,False,handpump,private operator,never pay,salty,salty,insufficient,shallow well,groundwater,hand pump,unknown
261,38481,0.0,971,other,0,other,Rufiji,12,0,False,True,gravity,water board,never pay,coloured,colored,seasonal,river,surface,communal standpipe,unknown
262,48371,500.0,1013,Danida,1688,other,Lake Nyasa,11,30,True,False,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
263,56540,0.0,968,other,0,other,Rufiji,12,0,True,True,gravity,vwc,never pay,soft,good,seasonal,river,surface,communal standpipe,unknown
264,18142,0.0,395,other,0,other,Lake Tanganyika,17,0,False,True,handpump,wug,unknown,soft,good,enough,shallow well,groundwater,hand pump,unknown
265,72934,0.0,403,other,0,other,Internal,14,0,True,False,other,private operator,never pay,soft,good,enough,machine dbh,groundwater,other,unknown
266,39300,0.0,961,other,0,other,Internal,1,0,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
267,40115,0.0,308,World Bank,183,other,Ruvuma / Southern Coast,90,1,True,True,submersible,vwc,never pay,soft,good,dry,machine dbh,groundwater,communal standpipe,2010-2013
268,3793,0.0,866,other,1645,DWE,Lake Rukwa,15,120,False,False,handpump,vwc,unknown,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
269,59318,0.0,876,other,0,other,Lake Victoria,18,0,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
270,68070,100.0,980,other,366,other,Pangani,4,250,True,False,handpump,vwc,monthly,salty,salty,enough,shallow well,groundwater,hand pump,1980-1989
271,67527,0.0,993,other,0,other,Rufiji,1,0,True,True,handpump,vwc,unknown,soft,good,dry,shallow well,groundwater,hand pump,unknown
272,34898,0.0,840,other,0,other,Lake Nyasa,12,0,False,False,handpump,vwc,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
273,26592,0.0,988,other,0,other,Rufiji,1,0,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
274,67682,0.0,253,other,1787,DWE,Pangani,2,150,True,True,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
275,52394,500.0,280,other,1879,DWE,Pangani,2,150,True,True,gravity,vwc,on failure,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
276,32218,20.0,299,other,1717,other,Internal,21,149,True,True,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,1990-1999
277,69045,0.0,854,other,0,other,Lake Victoria,19,0,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
278,12808,20.0,1001,other,353,other,Wami / Ruvu,6,30,True,True,submersible,wua,per bucket,soft,good,enough,river,surface,communal standpipe,2000-2009
279,49250,0.0,979,other,0,DWE,Internal,1,0,True,False,motorpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
280,64126,500.0,980,Unicef,1387,DWE,Rufiji,11,63,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
281,64903,0.0,257,other,1427,other,Internal,2,1,False,False,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,2000-2009
282,35165,0.0,282,other,744,DWE,Ruvuma / Southern Coast,10,700,True,False,handpump,parastatal,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,1990-1999
283,9543,0.0,967,Danida,0,Danida,Rufiji,12,0,False,False,gravity,wug,on failure,soft,good,enough,river,surface,communal standpipe,unknown
284,64635,1000.0,991,other,253,other,Rufiji,5,670,True,True,handpump,vwc,monthly,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
285,47929,0.0,913,other,1772,DWE,Rufiji,11,75,True,True,gravity,vwc,on failure,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
286,28329,0.0,1015,other,-32,other,Rufiji,60,50,True,False,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,unknown
287,67954,0.0,285,other,970,other,Pangani,3,43,True,False,gravity,water board,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1980-1989
288,16575,0.0,309,other,442,other,Ruvuma / Southern Coast,80,340,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
289,16612,0.0,852,other,1681,DWE,Lake Tanganyika,15,170,True,False,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,1990-1999
290,27003,0.0,280,other,1525,other,Internal,21,197,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
291,73324,0.0,296,Danida,828,Danida,Rufiji,10,250,True,True,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,1980-1989
292,7043,0.0,401,other,0,other,Lake Tanganyika,14,0,True,True,other,vwc,never pay,soft,good,seasonal,dam,surface,communal standpipe,unknown
293,22174,0.0,292,other,696,other,Pangani,3,240,True,False,handpump,other,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,1990-1999
294,19450,200.0,980,other,279,DWE,Rufiji,5,200,True,True,gravity,vwc,monthly,soft,good,insufficient,river,surface,communal standpipe,2000-2009
295,35825,0.0,992,other,741,other,Rufiji,5,280,True,True,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,2010-2013
296,9854,0.0,975,other,0,other,Internal,1,0,True,False,motorpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
297,23254,50.0,293,other,727,other,Ruvuma / Southern Coast,10,1,True,False,submersible,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
298,72170,0.0,420,other,0,DWE,Internal,14,0,True,True,handpump,vwc,per bucket,salty,salty,insufficient,shallow well,groundwater,hand pump,unknown
